Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Campaign (v0),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Library Version (v4),Adobe Analytics ID (v5),Google Analytics ID (v6),Site Country (v7),Previous Page Name (v8),Previous Page URL (v9),Page Type (v10),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Page Document Title (v18),Personalization Variants (v32),Procore ID (v35),Procore User Type (v36),Navigation Type (v37),Tab ID (v38),Tab Type (v39),Tab Count (v40),Page Name (v61),Page Document Title (c2),Personlization Variant (c4),Navigation Type (c7),Tab ID (c8),Tab Type (c9),Redirect Count (event16)
https://stg.procore.com/continuing-education,procoredev,200,stg.procore.com|US|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,|||||,Pageview,2019-07-26T16:45:13.961-07:00,6880671818,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,US,stg.procore.com|US|Product|Construction Financials|Accounting Integrations,stg.procore.com/construction-financials/accounting-integrations,Default Page,https:,stg.procore.com,/continuing-education,,,Obtain Free Continuing Education Units Through Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|US|Resource|Continuing Education,Obtain Free Continuing Education Units Through Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/demo,procoredev,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-26T16:45:16.446-07:00,4916880644,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,US,stg.procore.com|US|Resource|Continuing Education,stg.procore.com/continuing-education,Demo Page,https:,stg.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|US|Marketing|Demo,Request a Demo | Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au,procoredev,200,stg.procore.com|AU|Home,Home,stg.procore.com,|||||,Pageview,2019-07-26T16:45:18.700-07:00,6761385318,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|US|Marketing|Demo,stg.procore.com/demo,Home,https:,stg.procore.com,/en-au,,,Procore – World's Leading Construction Management Software,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Home,Procore – World's Leading Construction Management Software,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/about,procoredev,200,stg.procore.com|AU|Company|About,Company|About,stg.procore.com,|||||,Pageview,2019-07-26T16:45:21.110-07:00,4173319217,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Home,stg.procore.com/en-au,Default Page,https:,stg.procore.com,/en-au/about,,,The #1 Most Used Construction Management Software,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Company|About,The #1 Most Used Construction Management Software,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/blueprint,procoredev,200,stg.procore.com|AU|Resource|Blueprint,Resource|Blueprint,stg.procore.com,|||||,Pageview,2019-07-26T16:45:23.713-07:00,9873580001,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Company|About,stg.procore.com/en-au/about,Default Page,https:,stg.procore.com,/en-au/blueprint,,,Award-Winning Customer Implementation and Support,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Resource|Blueprint,Award-Winning Customer Implementation and Support,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/buildersclub,procoredev,200,stg.procore.com|AU|Resource|Builders Club,Resource|Builders Club,stg.procore.com,|||||,Pageview,2019-07-26T16:45:26.582-07:00,6242966637,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Resource|Blueprint,stg.procore.com/en-au/blueprint,Default Page,https:,stg.procore.com,/en-au/buildersclub,,,Builder's Club - Procore's Rewards Program for Professionals,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Resource|Builders Club,Builder's Club - Procore's Rewards Program for Professionals,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/certification,procoredev,200,stg.procore.com|AU|Resource|Certification,Resource|Certification,stg.procore.com,|||||,Pageview,2019-07-26T16:45:29.447-07:00,2440081163,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Resource|Builders Club,stg.procore.com/en-au/buildersclub,Default Page,https:,stg.procore.com,/en-au/certification,,,Get Your Procore Certification,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Resource|Certification,Get Your Procore Certification,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/construction-financials,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,|||||,Pageview,2019-07-26T16:45:33.114-07:00,3427806910,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Resource|Certification,stg.procore.com/en-au/certification,Overview,https:,stg.procore.com,/en-au/construction-financials,,,Construction Financial Management Software | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Product|Construction Financials|Overview,Construction Financial Management Software | Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/construction-financials/accounting-integrations,procoredev,200,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,|||||,Pageview,2019-07-26T16:45:36.159-07:00,3053274257,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Product|Construction Financials|Overview,stg.procore.com/en-au/construction-financials,Tool,https:,stg.procore.com,/en-au/construction-financials/accounting-integrations,,,Construction Accounting Integrations | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,Construction Accounting Integrations | Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/continuing-education,procoredev,200,stg.procore.com|AU|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,|||||,Pageview,2019-07-26T16:45:37.959-07:00,6655448205,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,stg.procore.com/en-au/construction-financials/accounting-integrations,Default Page,https:,stg.procore.com,/en-au/continuing-education,,,Obtain Free Continuing Education Units Through Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Resource|Continuing Education,Obtain Free Continuing Education Units Through Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/demo,procoredev,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-26T16:45:40.237-07:00,5375063873,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Resource|Continuing Education,stg.procore.com/en-au/continuing-education,Demo Page,https:,stg.procore.com,/en-au/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Marketing|Demo,Request a Demo | Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/engineering,procoredev,200,stg.procore.com|AU|Company|Engineering,Company|Engineering,stg.procore.com,|||||,Pageview,2019-07-26T16:45:42.351-07:00,2515283353,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Marketing|Demo,stg.procore.com/en-au/demo,Engineering,https:,stg.procore.com,/en-au/engineering,,,Build Your Engineering Career with Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Company|Engineering,Build Your Engineering Career with Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/events,procoredev,200,stg.procore.com|AU|Event|Industry Events,Event|Industry Events,stg.procore.com,|||||,Pageview,2019-07-26T16:45:45.269-07:00,7380519907,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Company|Engineering,stg.procore.com/en-au/engineering,Event,https:,stg.procore.com,/en-au/events,,,Industry Events | Join Procore at One of Our Industry Conferences,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Event|Industry Events,Industry Events | Join Procore at One of Our Industry Conferences,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/field-productivity,procoredev,200,stg.procore.com|AU|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,|||||,Pageview,2019-07-26T16:45:47.669-07:00,5978322174,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Event|Industry Events,stg.procore.com/en-au/events,Overview,https:,stg.procore.com,/en-au/field-productivity,,,Construction Field Productivity | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Product|Field Productivity|Overview,Construction Field Productivity | Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/field-productivity/crews,procoredev,200,stg.procore.com|AU|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,|||||,Pageview,2019-07-26T16:45:49.574-07:00,8955608153,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Product|Field Productivity|Overview,stg.procore.com/en-au/field-productivity,Tool,https:,stg.procore.com,/en-au/field-productivity/crews,,,Construction Crews Software | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Product|Field Productivity|Crews,Construction Crews Software | Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/innovation-lab,procoredev,200,stg.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,|||||,Pageview,2019-07-26T16:45:52.401-07:00,6923709341,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Product|Field Productivity|Crews,stg.procore.com/en-au/field-productivity/crews,Default Page,https:,stg.procore.com,/en-au/innovation-lab,,,Masterminds Meet at Procore Innovation Labs,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Event|Innovation Lab,Masterminds Meet at Procore Innovation Labs,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/jobs,procoredev,200,stg.procore.com|AU|Company|Jobs,Company|Jobs,stg.procore.com,|||||,Pageview,2019-07-26T16:45:54.648-07:00,2658918198,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Event|Innovation Lab,stg.procore.com/en-au/innovation-lab,Default Page,https:,stg.procore.com,/en-au/jobs,,,Procore is Always Looking for Talented Team Members,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Company|Jobs,Procore is Always Looking for Talented Team Members,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/jobs/benefits,procoredev,200,stg.procore.com|AU|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,|||||,Pageview,2019-07-26T16:45:57.695-07:00,6639754552,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Company|Jobs,stg.procore.com/en-au/jobs,Default Page,https:,stg.procore.com,/en-au/jobs/benefits,,,The Multiple| Amazing Benefits Procore Offers Employees,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Company|Jobs|Benefits,The Multiple| Amazing Benefits Procore Offers Employees,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/jobs/openings,procoredev,200,stg.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,|||||,Pageview,2019-07-26T16:46:01.265-07:00,9999503880,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Company|Jobs|Benefits,stg.procore.com/en-au/jobs/benefits,Jobs,https:,stg.procore.com,/en-au/jobs/openings,,,Find Your Dream Job at Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Company|Jobs|Openings,Find Your Dream Job at Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/jobs/openings/1056317,procoredev,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,|||||,Pageview,2019-07-26T16:46:03.475-07:00,2978526423,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,US,stg.procore.com|AU|Company|Jobs|Openings,stg.procore.com/en-au/jobs/openings,Jobs Detail,https:,stg.procore.com,/en-au/jobs/openings/1056317,,,Procore Jobs | Principal Site Reliability Engineer in Carpinteria| CA,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|US|Company|Jobs|Openings|1056317,Procore Jobs | Principal Site Reliability Engineer in Carpinteria| CA,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/jobs/sales,procoredev,200,stg.procore.com|AU|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,|||||,Pageview,2019-07-26T16:46:06.320-07:00,8247825833,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|US|Company|Jobs|Openings|1056317,stg.procore.com/en-au/jobs/openings/1056317,Default Page,https:,stg.procore.com,/en-au/jobs/sales,,,Build Your Sales Career with Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Company|Jobs|Sales,Build Your Sales Career with Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/legal,procoredev,200,stg.procore.com|AU|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,|||||,Pageview,2019-07-26T16:46:08.965-07:00,7959107098,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Company|Jobs|Sales,stg.procore.com/en-au/jobs/sales,Legal,https:,stg.procore.com,/en-au/legal,,,Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Company|Legal|Overview,Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
https://stg.procore.com/en-au/legal/api-terms-and-conditions,procoredev,200,stg.procore.com|AU|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,|||||,Pageview,2019-07-26T16:47:07.596-07:00,7321132206,2.15.0|4.4.0|staging|25.6.0|2019-07-26T23:36:27Z,44173911486378153582234465531919176798,62032644.1564184672,AU,stg.procore.com|AU|Company|Legal|Overview,stg.procore.com/en-au/legal,Legal Child,https:,stg.procore.com,/en-au/legal/api-terms-and-conditions,,,API Terms and Conditions | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,1,stg.procore.com|AU|Company|Legal|Api Terms And Conditions,API Terms and Conditions | Procore,Default,NAVIGATE,8bf2fe3e-4a2c-48fa-8a5f-d0cc111af53c,Existing,
